 # red-shift z    virial mass M [solar mass]    r_delta_c [Mpc]    M_delta_c [solar mass]
 # r_delta_d [Mpc]    M_delta_d [solar mass]
  5.3990051491E-03  1.3427829241E+10  4.6605828865E-02  1.1485748269E+10  7.7862865378E-02  1.5033004289E+10
  5.3990051491E-03  1.7221707703E+10  5.0611919355E-02  1.4709469410E+10  8.4624383791E-02  1.9299283852E+10
  5.3990051491E-03  2.2087502819E+10  5.4961997890E-02  1.8837623764E+10  9.1973449381E-02  2.4776619975E+10
  5.3990051491E-03  2.8328072290E+10  5.9685564308E-02  2.4123843276E+10  9.9961156862E-02  3.1808885783E+10
  5.3990051491E-03  3.6331842774E+10  6.4814644522E-02  3.0892852849E+10  1.0864304830E-01  4.0837623736E+10
  5.3990051491E-03  4.6596986404E+10  7.0384006438E-02  3.9560387634E+10  1.1807950062E-01  5.2429794946E+10
  5.3990051491E-03  5.9762428110E+10  7.6431394299E-02  5.0658687330E+10  1.2833614694E-01  6.7313415075E+10
  5.3990051491E-03  7.6647613704E+10  8.2997783013E-02  6.4869128163E+10  1.3948433462E-01  8.6423319021E+10
  5.3990051491E-03  9.8303513968E+10  9.0127654164E-02  8.3063989790E+10  1.5160162334E-01  1.1095993431E+11
  5.3990051491E-03  1.2607803937E+11  9.7869295557E-02  1.0635991276E+11  1.6477232659E-01  1.4246476229E+11
  5.3990051491E-03  1.6169993697E+11  1.0627512629E-01  1.3618631682E+11  1.7908810046E-01  1.8291731839E+11
  5.3990051491E-03  2.0738639136E+11  1.1540204952E-01  1.7437296449E+11  1.9464858380E-01  2.3485963450E+11
  5.3990051491E-03  2.6598102713E+11  1.2531183532E-01  2.2326202397E+11  2.1156209431E-01  3.0155616285E+11
  5.3990051491E-03  3.4113090222E+11  1.3607153609E-01  2.8585148176E+11  2.2994638530E-01  3.8719915130E+11
  5.3990051491E-03  4.3751350878E+11  1.4775393738E-01  3.6597866955E+11  2.4992946868E-01  4.9717242562E+11
  5.3990051491E-03  5.6112791049E+11  1.6043804713E-01  4.6855511854E+11  2.7165050970E-01  6.3839019568E+11
  5.3990051491E-03  7.1966813735E+11  1.7420962647E-01  5.9986708695E+11  2.9526079990E-01  8.1973223168E+11
  5.3990051491E-03  9.2300207892E+11  1.8916176580E-01  7.6796011265E+11  3.2092481504E-01  1.0526028330E+12
  5.3990051491E-03  1.1837856832E+12  2.0539550978E-01  9.8313106837E+11  3.4882136542E-01  1.3516488183E+12
  5.3990051491E-03  1.5182506907E+12  2.2302053561E-01  1.2585577514E+12  3.7914484678E-01  1.7356817958E+12
  5.3990051491E-03  1.9472149330E+12  2.4215588889E-01  1.6111044239E+12  4.1210660045E-01  2.2288628574E+12
  5.3990051491E-03  2.4973780802E+12  2.6293078212E-01  2.0623524417E+12  4.4793639240E-01  2.8622243998E+12
  5.3990051491E-03  3.2029834867E+12  2.8548546106E-01  2.6399188239E+12  4.8688402156E-01  3.6756250482E+12
  5.3990051491E-03  4.1079495723E+12  3.0997214474E-01  3.3791431500E+12  5.2922106874E-01  4.7202609925E+12
  5.3990051491E-03  5.2686033999E+12  3.3655604531E-01  4.3252455996E+12  5.7524279850E-01  6.0618921740E+12
  5.3990051491E-03  6.7571865958E+12  3.6541647462E-01  5.5360876257E+12  6.2527022728E-01  7.7849868902E+12
  5.3990051491E-03  8.6663518250E+12  3.9674804469E-01  7.0857034210E+12  6.7965237240E-01  9.9980463875E+12
  5.3990051491E-03  1.1114929696E+13  4.3076197018E-01  9.0688172273E+12  7.3876869780E-01  1.2840445537E+13
  5.3990051491E-03  1.4255325037E+13  4.6768748145E-01  1.1606621482E+13  8.0303177373E-01  1.6491221471E+13
  5.3990051491E-03  1.8283002903E+13  5.0777335748E-01  1.4854167449E+13  8.7289016911E-01  2.1180365132E+13
  5.3990051491E-03  2.3448654751E+13  5.5128958899E-01  1.9009817970E+13  9.4883159704E-01  2.7203328873E+13
  5.3990051491E-03  3.0073802020E+13  5.9852918251E-01  2.4327337253E+13  1.0313863355E+00  3.4939666530E+13
  5.3990051491E-03  3.8570808328E+13  6.4981011764E-01  3.1131352759E+13  1.1211309476E+00  4.4876983652E+13
  5.3990051491E-03  4.9468545882E+13  7.0547747009E-01  3.9837128985E+13  1.2186923272E+00  5.7641711368E+13
  5.3990051491E-03  6.3445313639E+13  7.6590571485E-01  5.0975854614E+13  1.3247520994E+00  7.4038648938E+13
  5.3990051491E-03  8.1371056112E+13  8.3150122453E-01  6.5226979025E+13  1.4400514052E+00  9.5101774769E+13
  5.3990051491E-03  1.0436151061E+14  9.0270497932E-01  8.3459561665E+13  1.5653961067E+00  1.2215953866E+14
  5.3990051491E-03  1.3384765318E+14  9.7999550664E-01  1.0678514424E+14  1.7016624469E+00  1.5691876449E+14
  5.3990051491E-03  1.7166476565E+14  1.0638920697E+00  1.3662535401E+14  1.8498032057E+00  2.0157247071E+14
  5.3990051491E-03  2.2016666759E+14  1.1549581259E+00  1.7479833907E+14  2.0108543962E+00  2.5893843012E+14
  5.3990051491E-03  2.8237222318E+14  1.2538050785E+00  2.2362927672E+14  2.1859425461E+00  3.3263723728E+14
  5.3990051491E-03  3.6215324189E+14  1.3610963450E+00  2.8609165402E+14  2.3762926187E+00  4.2732115425E+14
  5.3990051491E-03  4.6447546834E+14  1.4775517702E+00  3.6598788117E+14  2.5832366275E+00  5.4896822222E+14
  5.3990051491E-03  5.9570766112E+14  1.6039524130E+00  4.6818017867E+14  2.8082230061E+00  7.0526026283E+14
